1.544999999999999984e-01 1.143267392590891887e-09
1.554999999999999993e-01 3.878365229241761969e-01
1.565000000000000002e-01 9.999999988811468787e-01
1.575000000000000011e-01 9.999999994498142142e-01
1.585000000000000020e-01 9.999999996378803324e-01
1.595000000000000029e-01 9.999999997313329114e-01
1.605000000000000038e-01 9.999999997870232527e-01
1.615000000000000047e-01 9.999999998238567889e-01
1.625000000000000056e-01 9.999999998499274900e-01
1.635000000000000064e-01 9.999999998692771230e-01
1.645000000000000073e-01 9.999999998841501148e-01
1.655000000000000082e-01 9.999999998958892800e-01
1.665000000000000091e-01 9.999999999053477140e-01
1.675000000000000100e-01 9.999999999130934070e-01
1.685000000000000109e-01 9.999999999195179345e-01
1.695000000000000118e-01 9.999999999249006288e-01
1.705000000000000127e-01 9.999999999294443276e-01
1.715000000000000135e-01 9.999999999333000211e-01
1.724999999999999867e-01 9.999999999365826175e-01
1.734999999999999876e-01 9.999999999393790473e-01
1.744999999999999885e-01 9.999999999417564789e-01
1.754999999999999893e-01 9.999999999437674258e-01
1.764999999999999902e-01 9.999999999454521893e-01
1.774999999999999911e-01 9.999999999468404122e-01
1.784999999999999920e-01 9.999999999479551871e-01
1.794999999999999929e-01 9.999999999488112801e-01
1.804999999999999938e-01 9.999999999494174618e-01
1.814999999999999947e-01 9.999999999497762859e-01
1.824999999999999956e-01 9.999999999498836445e-01
1.834999999999999964e-01 9.999999999497279912e-01
1.844999999999999973e-01 9.999999999492895641e-01
1.854999999999999982e-01 9.999999999485381652e-01
1.864999999999999991e-01 9.999999999474292744e-01
1.875000000000000000e-01 9.999999999459008304e-01
1.885000000000000009e-01 9.999999999438635712e-01
1.895000000000000018e-01 9.999999999411894880e-01
1.905000000000000027e-01 9.999999999376900650e-01
1.915000000000000036e-01 9.999999999330797529e-01
1.925000000000000044e-01 9.999999999269065798e-01
1.935000000000000053e-01 9.999999999184135957e-01
1.945000000000000062e-01 9.999999999062368916e-01
1.955000000000000071e-01 9.999999998876424323e-01
1.965000000000000080e-01 9.999999998562426606e-01
1.975000000000000089e-01 9.999999997928882278e-01
1.985000000000000098e-01 9.999999996025440430e-01
1.995000000000000107e-01 5.855819479864559501e-03
2.005000000000000115e-01 2.605697167176195863e-11
2.015000000000000124e-01 4.200228848811377591e-01
2.025000000000000133e-01 9.999999999706393750e-01
2.035000000000000142e-01 9.999999999843868226e-01
2.044999999999999873e-01 9.999999999889166435e-01
2.054999999999999882e-01 9.999999999911370896e-01
2.064999999999999891e-01 9.999999999924306104e-01
2.074999999999999900e-01 9.999999999932579486e-01
